,target
1178,0.04511103901278569
1179,0.009313623969331195
1180,-0.023940953157206114
1181,-0.07001612574672579
1182,-0.03698217366983709
1183,0.12045129711274193
1184,0.011503264427936076
1185,0.16853344321098562
1186,-0.02740963777981638
1187,0.03041773771796652
1188,0.0027197709122114312
1189,-0.03423147236317916
1190,-0.035112252740883025
1191,-0.06508300778825062
1192,-0.0415003623884486
1193,-0.05535856804719566
1194,-0.03157917804464753
1195,0.02052823938474132
1196,-0.06590108533870857
1197,-0.03068764987989585
1198,-0.05312432155233217
1199,0.039299141644609716
1200,-0.006870161543391718
1201,-0.05606293234428979
1202,0.1541704322244915
1203,0.14120015728491006
1204,0.13305876839730654
1205,-0.005031997523427023
1206,-0.05147861093849534
1207,-0.04970176743005007
1208,-0.07500899689578791
1209,-0.06659719600964537
1210,-0.02810806748721051
1211,-0.10986810045900772
1212,-0.022258215930645853
1213,0.02120138246973482
1214,-0.030765646900253327
1215,-0.007541556657219058
1216,-0.027143122180436317
1217,0.15562025785363504
1218,-0.028238528739059833
1219,-0.07875676616011842
1220,0.003751282086806868
1221,0.12265385004565899
1222,-0.08819751469371175
1223,-0.037169890261658664
1224,-0.0015590922195789453
1225,0.13631619255375055
1226,-0.03514669026451035
1227,-0.018854367721854195
1228,-0.06840861726249065
1229,-0.0545712387454379
1230,-0.0455857792068082
1231,0.1519907398226157
1232,-0.07445617969135886
1233,0.009233123141475414
1234,-0.007801548274407311
1235,-0.05287524092642945
1236,0.1865272013672044
1237,-0.050150544837337045
1238,-2.911577994014525e-05
1239,-0.057952822263853516
1240,0.04992594254080884
1241,0.15024016442860205
1242,-0.0436550092361307
1243,-0.06819556954808165
1244,-0.05968244233850127
1245,-0.03228504167984198
1246,-0.040563283901257144
1247,0.11447099531561102
1248,-0.01054619320101457
1249,-0.005745543716797803
1250,-0.002854851268262557
1251,-0.04634015374163348
1252,0.1920248140777856
1253,0.16619484506940432
1254,-0.04750878024567605
1255,-0.02881648839205146
1256,-0.007029108868539018
1257,-0.0006518391303890438
1258,-0.0588051136109101
1259,-0.010689231725151158
1260,-0.04973081276590641
1261,-0.051367293144810346
1262,0.17535060818377665
1263,-0.06467492964410819
1264,0.03648284965352829
1265,-0.047345015742631884
1266,0.01161916907696621
1267,-0.04826649454832814
1268,-0.04865544485172979
1269,-0.08118008739490132
1270,-0.08026425335201699
1271,-0.04030648395702486
1272,-0.00918748467009251
1273,-0.06331390730293757
1274,-0.03978016628183311
1275,-0.0015590922195789453
1276,-0.06396885085046206
1277,-0.054661911718082906
1278,0.002520595852167465
1279,-0.03643398535655101
1280,-0.025317748359123347
1281,-0.0033598661440367894
1282,-0.04423547846850478
1283,-0.03173977557192357
1284,-0.057673960577258716
1285,-0.009234036646601562
1286,0.1625705725313406
1287,-0.039200805865710155
1288,0.138377089011949
1289,0.05431672772404002
1290,-0.04106530200833903
1291,-0.025836013408755364
1292,-0.04524981000609961
1293,-0.032337076828917656
1294,-0.06678586760029152
1295,-0.05421965144939439
1296,0.12401055761092313
1297,0.1445134807911237
1298,-0.02274859726951209
1299,-0.035016097397324454
1300,0.16241783439026028
1301,-0.022093334226947307
1302,-0.003065049743437256
1303,-0.04891280010738975
1304,-0.03414247037311371
1305,0.028250406861477444
1306,0.1271010754569101
1307,0.0007168218753516425
1308,-0.02555613290702688
1309,-0.04246916625882952
1310,-0.0007112871138827776
1311,-0.07764287955022983
1312,-0.004024484733736487
1313,0.10842615919788964
1314,-7.91882428911927e-05
1315,-0.07177604796192873
1316,0.15952858144035803
1317,-0.03719891665676307
1318,-0.022685429887254513
1319,-0.03026217148192731
1320,-0.08574039183093118
1321,0.032253278445597985
1322,-0.09261282379654089
1323,0.02463612637583174
1324,-0.07329223376616308
1325,0.17461904010223214
1326,-0.0853034911765039
1327,-0.02963847786410623
1328,-0.03640449361485672
1329,-0.08348002502108785
1330,-0.06114138487258102
1331,-0.049242432910271264
1332,-0.04708177901142219
1333,0.01403939865389059
1334,-0.024447021200394357
1335,-0.05935891616069779
1336,-0.022903059595337158
1337,-0.002288029894343801
1338,-0.03361548377420729
1339,-0.07823644879347821
1340,-0.023722112760349544
1341,-0.0364670205206776
1342,-0.040949642803090845
1343,0.1557260363041436
1344,0.05341804360065777
1345,-0.06038263882737119
1346,-0.07221056885072194
1347,-0.025764601778721787
1348,-0.03097227962611233
1349,-0.02662866046246641
1350,-0.05038513545514355
1351,-0.08963391608357159
1352,-0.05316095871022274
1353,-0.043552559981194894
1354,-0.02963847786410623
1355,-0.020544267967045286
1356,-0.07663036476242381
1357,-0.08571050921816822
1358,-0.035617504269914876
1359,0.11664029274138715
1360,-0.0757501211852212
1361,-0.048237234137069616
1362,-0.06682180012466084
1363,-0.025595329362935713
1364,0.19436476280538506
1365,-0.027528904861960243
1366,0.19293616438081934
1367,-0.024128944527256814
1368,-0.04380004717802193
1369,-0.070610891283513
1370,-0.01309053810473184
1371,-0.04646639984033989
1372,-0.022365178554715617
1373,-0.01765983111137075
1374,0.03230259402793572
1375,-0.06857491822797099
1376,-0.06734543610772081
1377,0.031453885010908726
1378,-0.0417207880511711
1379,-0.09324304570180621
1380,-0.07188621367732376
1381,0.12062502668158831
1382,-0.02740450756087508
1383,-0.049248466790185165
1384,-0.04592518590009527
1385,-0.009675935821248347
1386,-0.020441814526504603
1387,-0.05700640404531312
1388,-0.044368379077718706
1389,-0.033471695937068016
1390,0.046381146758354454
1391,0.04781979987157193
1392,-0.061738310271550266
1393,-0.05918691097123952
1394,-0.03409136874862521
1395,-0.03453961601754412
1396,0.17045926095583883
1397,-0.025856105968236284
1398,-0.05099753600600631
1399,0.1143411425056308
1400,0.1414182234254798
1401,-0.013358984606984684
1402,-0.04375214611166192
1403,-0.02373357997263141
1404,0.013744863835536872
1405,-0.03855952851408987
1406,-0.012236540416314947
1407,-0.03303839851579386
1408,-0.028671189261129926
1409,0.05955118334995962
1410,0.04845816492514002
1411,0.03509659594570767
1412,-0.058947537359605326
1413,-0.006996747857589277
1414,-0.0907962683689045
1415,0.14831801519095011
1416,-0.041359268352025934
1417,-0.0025131943966376744
1418,-0.045128537566798715
1419,-0.04357812640876603
1420,-0.030151543619835738
1421,-0.02809717596228451
1422,-0.050940315044467714
1423,-0.04968809370057129
1424,-0.0632655744588903
1425,-0.0005150265267369381
1426,0.03976425966997097
1427,0.0008189895253497703
1428,-0.04539332867942243
1429,0.1300190315750356
1430,-0.013254173495769407
1431,-0.012445547856843143
1432,0.14383772066013908
1433,-0.047164845090191636
1434,-0.07327149300490365
1435,0.19040522250203656
1436,0.1695340114394433
1437,0.0036100181262216794
1438,-0.04693162800498846
1439,0.03413811059098727
1440,-0.03136839466990431
1441,-0.05714430895137777
1442,-0.012209275914674229
1443,0.11127719227470198
1444,0.14956625680792385
1445,-0.037042061556914724
1446,-0.0694212701339555
1447,0.19708181160449081
1448,-0.03964192325278393
1449,-0.016660016323307734
1450,-0.018284580699412648
1451,-0.016956201306973083
1452,-0.0730269356730932
1453,-0.05059454444614387
1454,-0.07673396958692924
1455,-0.029508825054577935
1456,-0.02227864116606816
1457,-0.04053435552188436
1458,0.009671937587680134
1459,-0.04158148510881945
1460,-0.003686105723099209
1461,-0.026642898714398594
1462,-0.06280260323052905
1463,0.11224618669867602
1464,-0.060864322207648244
1465,-0.06196863905150419
1466,-0.05197674607710332
1467,-0.03544446641756957
1468,-0.042293146006458
1469,-0.043938016343737916
1470,0.1475466500622493
1471,-0.08273501432741871
1472,-0.027815373720064
1473,0.0267013405215525
1474,-0.01766744555209691
1475,-0.05619852541556721
1476,-0.0505696450664729
1477,-0.05528959704078438
1478,-0.02149291350569217
1479,-0.017113632462747486
1480,-0.04157631148696156
1481,0.09727391827691301
1482,-0.038444449976614184
1483,-0.04921087937731241
1484,-0.03299742670973196
1485,-0.02760567515331249
1486,0.15918468951937065
1487,-0.018835257678952166
1488,-0.061069882369175314
1489,0.14690706282979296
1490,-0.03941899235583898
1491,-0.02695320270565529
1492,-0.03598706688567297
1493,-0.015040358062830255
1494,0.2036582360858995
1495,-0.07176899521172364
1496,-0.011326006078519486
1497,-0.05290283108478925
1498,0.17035840907751712
1499,-0.08611722898185825
1500,0.1634481485210577
1501,-0.006625205280920753
1502,-0.04053382366158428
1503,-0.04558083878304507
1504,-0.022719301717278415
1505,0.04718164593100568
1506,0.006643342132319434
1507,-0.08274399750279024
1508,-0.020406078169086822
1509,-0.028846488246284364
1510,0.1417522512720724
1511,0.1327248085676694
1512,-0.03155622638586549
1513,-0.053135806868251124
1514,0.16882674266490633
1515,-0.06915336603567979
1516,-0.05794798067819161
1517,0.1747104330849909
1518,-0.05907120139547141
1519,-0.021951736069328445
1520,-0.029111211982740064
1521,-0.0201858728912835
1522,-0.02675155980491467
1523,-0.06637575777206427
1524,-0.030240811955746065
1525,-0.04377283458498494
1526,-0.03229771206520789
1527,-0.023975171106156466
1528,0.0012048272814479722
1529,0.15738284475753614
1530,-0.0576155090190207
1531,-0.08152647967156784
1532,0.15242272395522397
1533,-0.06502894975865453
1534,-0.01617065915237941
1535,-0.0478061958191664
1536,-0.023572486675647507
1537,0.12632946131724887
1538,-0.029859945399978053
1539,-0.013109606262675618
1540,-0.02942436624019548
1541,0.004894540135504802
1542,-0.0067113612329023796
1543,-0.06889101323349275
1544,-0.04330876443682935
1545,-0.05073794843096621
1546,0.13791835901991187
1547,-0.028990840148022837
1548,-0.04595470982192353
1549,-0.01869448184314442
1550,-0.04386560518400198
1551,-0.053255105391528376
1552,-0.03708145275886197
1553,-0.013853388514501167
1554,0.16649276277335862
1555,-0.06329626763194482
1556,-0.0381408644694301
1557,0.005419438409602477
1558,0.1442474891643606
1559,-0.059014769464464864
1560,-0.09190177090731201
1561,-0.030547904050834712
1562,0.13504946392509773
1563,0.16853344321098562
1564,0.14785291939729814
1565,0.13578078581246578
1566,-0.014531827931067467
1567,-0.008754762584015313
1568,-0.06506751209579298
1569,-0.045000409557912714
1570,0.013325055383891879
1571,-0.06986899270022529
1572,-0.04279754482068515
1573,0.04264283985382865
1574,0.19102803020003464
1575,0.14080207817443338
1576,0.02781813218165811
1577,-0.004912032933440903
1578,-0.055818463058352974
1579,-0.026525069952862558
1580,-0.06352157343066059
1581,-0.04464832851359435
1582,-0.03265164413879949
1583,-0.052924970004098904
1584,0.02165420876726152
1585,-0.006161141578138478
1586,-0.0376147693801681
1587,-0.06192507196528082
1588,-0.06181089199769209
1589,0.1449375408500895
1590,-0.010993908855994518
1591,0.14088320924184336
1592,0.12724586002949137
1593,-0.039452733126410504
1594,-0.0013321489362172257
1595,0.1702173058294296
1596,-0.02562278511752939
1597,-0.027942334275167652
1598,-0.019788078068098985
1599,-0.0023158816452547074
1600,0.04781979987157193
1601,0.015088751490222763
1602,0.10545303138129078
1603,-0.016564515440804978
1604,-0.004534745743920195
1605,-0.06659133479497932
1606,-0.03204491182748565
1607,0.000826156465050864
1608,0.0021962966898395803
1609,0.04373318150069341
1610,-0.01952272597627331
1611,0.17530367117980764
1612,0.005008252058805594
1613,0.03576690188705487
1614,0.13841760367455486
1615,-0.03309419905008739
1616,-0.0764749941590691
1617,-0.04952818565547926
1618,-0.034314287034172795
1619,-0.042650528244488395
1620,-0.07246294523540676
1621,-0.012680931316886577
1622,-0.018228338486005833
1623,-0.02139554063458675
1624,0.17822218043193963
1625,0.007379673914125204
1626,-0.010767402923270393
1627,-0.007653825408077429
1628,-0.04375646080381221
1629,-0.031630624265949724
1630,-0.023821490168793806
1631,-0.03748046424759842
1632,-0.04377645986347106
1633,0.009360382916710635
1634,-0.07806815509962609
1635,0.14674701447825148
1636,-0.05096464906498716
1637,0.16608757102704175
1638,-0.016497106862621336
1639,0.01910912024735799
1640,-0.028407028938289156
1641,-0.04204223516047417
1642,-0.00760928255565711
1643,-0.03279900848331119
1644,-0.06107768547893561
1645,-0.07034346444107736
1646,-0.049827837564779445
1647,0.0018151632171682992
1648,-0.021773122220379477
1649,0.17987178465034556
1650,-0.018498758236007995
1651,-0.0017203751967065297
1652,-0.014024366159896669
1653,-0.014774055907434719
1654,0.1331366085849568
1655,-0.062339221566068394
1656,-0.045198986269117565
1657,-0.03234018148020266
1658,-0.007951483767713093
1659,-0.02212317107954115
1660,0.14108424839197975
1661,-0.006359146532660481
1662,0.003242268120168031
1663,-0.04294762515178706
1664,0.03413811059098727
1665,-0.019564620300088913
1666,-0.034916149799732496
1667,-0.03042727728842794
1668,-0.040816730729383514
1669,0.15180607091581666
1670,-0.009071068691355039
1671,-0.11205237317342097
1672,0.11262454973537156
1673,-0.03975141822157475
1674,-0.008671358454711637
1675,-0.037169890261658664
1676,-0.02904600984463266
1677,-0.026351449340981447
1678,0.14479870108782916
1679,-0.02795267741755302
1680,-0.05338575774597176
1681,0.03558587534514004
1682,-0.05379410592328457
1683,-0.013651709035546652
1684,0.16222950425312835
1685,-0.015883498410261435
1686,-0.03967073634476479
1687,0.10646578605718086
1688,-0.04235111504511259
1689,0.027897694951333003
1690,-0.04169021902535414
1691,-0.0025131943966376744
1692,-0.016297876298519632
1693,-0.03266775670820424
1694,-0.03601517174963588
1695,0.18775764553027754
1696,-0.043623131950768605
1697,-0.04531498866056339
1698,-0.049365906956419514
1699,-0.07204938606506667
1700,-0.0067113612329023796
1701,-0.041521514922138236
1702,0.15774229015595823
1703,0.18427608836969256
1704,0.15921099748370468
1705,-0.028114497078165202
1706,-0.07646939084934051
1707,-0.043597875735158435
1708,-0.04101349414336516
1709,-0.0681469397298352
1710,-0.0034096545082630317
1711,-0.04410957682426627
1712,0.15810402214502084
1713,-0.010993908855994518
1714,-0.012209275914674229
1715,-0.05882411907516876
1716,-0.04996280158234575
1717,-0.03062073585325263
1718,-0.03687842076748421
1719,0.17379353754076202
1720,-0.01452362489083454
1721,0.014212047917005458
1722,-0.06141997707380148
1723,-0.038563505273137365
1724,-0.03600914826462115
1725,-0.0006571407411000439
1726,0.05341804360065777
1727,-0.01452362489083454
1728,-0.0408559463881938
1729,-0.016660016323307734
1730,-0.03434186174709446
1731,-0.02614568061715375
1732,-0.03520841900416787
1733,-0.0049998492788330216
1734,0.03767935105161269
1735,-0.014434092026658421
1736,0.0012025254789955317
1737,-0.029645605263670077
1738,0.13500804242308756
1739,0.17159434236098142
1740,-0.017521534573090754
1741,0.11661256611641085
1742,0.12441841681124405
1743,0.05445663743821408
1744,-0.009275531990647505
1745,-0.05991705433079557
1746,0.03218447562824044
1747,-0.0025452510044574766
1748,-0.01849141098430786
1749,-0.00871876611270197
1750,-0.022956051745751
1751,-0.06839343401424276
1752,-0.0025131943966376744
1753,-0.015148777187808797
1754,-0.03617836706303313
1755,-0.04505391443651637
1756,0.04264283985382865
1757,-0.05627190300976093
1758,-0.050250686624941504
1759,-0.0008104576797435804
1760,-0.00167062260234558
1761,-0.04637578817911938
1762,-0.04750878024567605
1763,-0.053133582547482634
1764,-0.04750878024567605
1765,-0.045047378894267305
1766,0.14556971616157732
1767,-0.03411495099535026
1768,-0.008524480171526043
1769,-0.041669376397164525
1770,-0.03325714587663261
1771,0.009742877265927251
1772,-0.017226459586586782
1773,-0.029275074132513203
1774,-0.007870118986859229
1775,-0.05859037683765395
1776,0.011464881978233183
1777,-0.03383437039724787
1778,-0.004320056079220743
1779,-0.02075288414311442
1780,-0.00861908625759476
1781,-0.0728564281234366
1782,-0.07390960181535587
1783,0.04264283985382865
1784,-0.04790997804448112
1785,-0.024307449280376706
1786,-0.039903279721362324
1787,-0.038507067375694384
1788,-0.026525069952862558
1789,-0.03964192325278393
1790,-0.017421851563082978
1791,-0.054986430895806335
1792,-0.027696453456021283
1793,-0.04135750083863018
1794,-0.04204223516047417
1795,-0.03334502081763669
1796,-0.007415422786232755
1797,-0.04890604760632837
1798,-0.07448364981526617
1799,-0.0653604037198065
1800,0.16214220202166615
1801,-0.0780076406976818
1802,-0.03311242303647237
1803,-0.030641122824617752
1804,-0.057090158408331745
1805,-0.02117537641468819
1806,0.1781870590941454
1807,0.11722696235558608
1808,-0.02373357997263141
1809,-0.06510405967938868
1810,-0.09887575784690499
1811,-0.061720210127284555
1812,-0.03249585991050952
1813,0.005711024689937299
1814,-0.029484014587709002
1815,-0.003297489754172784
1816,-0.009275531990647505
1817,0.13663748624250807
1818,-0.01757868117377154
1819,-0.012577964115397416
1820,-0.013408207127471403
1821,-0.01634308164917363
1822,-0.04445223393859714
1823,-0.030032065857428437
1824,-0.021212081457579378
1825,-0.015780857164082
1826,-0.04973081276590641
1827,-0.0380382637132136
1828,-0.09626143779531146
1829,-0.016734476189528405
1830,-0.019790146226925757
1831,-0.043027850038296934
1832,0.10991614787480052
1833,-0.04815054978208174
1834,-0.03396001858708079
1835,-0.03876217987448208
1836,-0.07899034691091365
1837,-0.024482455331020413
1838,-0.048396430695475876
1839,-0.03698609447862339
1840,-0.0007367242504467594
1841,-0.03978016628183311
1842,-0.05386714000083334
1843,-0.08982128243707706
1844,-0.07358106795641102
1845,-0.0475427458445569
1846,-0.0853506048963343
1847,-0.020756937709824914
1848,-0.04666246966692926
1849,0.14049676211593895
1850,0.15984854414548202
1851,0.11096320546576333
1852,-0.04928732564429876
1853,-0.046893852078833814
1854,0.17381225129454797
1855,-0.06342518365015191
1856,-0.054336517752878996
1857,0.15212205185653058
1858,0.1384745868722241
1859,0.010806952054938678
1860,0.16332452215477117
1861,0.126830259021604
1862,-0.01730815155531646
1863,0.17387189707232306
1864,-0.002174482612681605
1865,-0.0426867617780505
1866,-0.019613496855524378
1867,-0.05826807648907024
1868,0.03166940645137238
1869,0.16909935474145626
1870,-0.02114352590641455
1871,0.15598676891037955
1872,-0.016319182626393425
1873,-0.013556832197470604
1874,-0.011329183088898832
1875,-0.023991301291426226
1876,-0.053538526924481064
1877,-0.012574557738969748
1878,-0.07470616237244378
1879,0.1431780336968086
1880,-0.027621230297096906
1881,0.0002737691373226823
1882,-0.058042534933987144
1883,-0.037278468729196886
1884,0.0008189895253497703
1885,-0.008963222524386786
1886,-0.04527474227105344
1887,0.18093644647191287
1888,-0.046389748694571784
1889,-0.05755257682159246
1890,-0.01585934719358607
1891,0.010759236087064946
1892,-0.006161141578138478
1893,0.16937647267794262
1894,-0.04128239958364776
1895,0.17508970317369688
1896,0.147893327788737
1897,-0.059483152548881445
1898,0.13998565552062625
1899,0.19240764439768787
1900,0.00559653501642099
1901,0.03448041960699902
1902,-0.040467252851461084
1903,-0.07428496884222016
1904,-0.011207076095915303
1905,-0.07685176554886602
1906,-0.01290909044196665
1907,-0.008403755331821276
1908,-0.012881237470776198
1909,-0.06150051955336789
1910,-0.02008669536173169
1911,-0.026351449340981447
1912,0.008319925850261959
1913,-0.037005587893684855
1914,0.1276594407530397
1915,-0.05650301936973969
1916,-0.024160842198209288
1917,-0.034356808876486934
1918,-0.04371301205333037
1919,-0.011835267885409048
1920,-0.012477914074554635
1921,-0.049561393164338496
1922,-0.035899220111557
1923,-0.031121940498558286
1924,0.1586902184796431
1925,0.10558333429114751
1926,0.050681394611765844
1927,-0.031198224219170654
1928,0.016075354604619722
1929,-0.03456772958985073
1930,-0.05793456601535883
1931,-0.021491063164854874
1932,0.01409307786858061
1933,-0.04789686031964249
1934,-0.112966540236514
1935,-0.024735049254088762
1936,0.016271789074161082
1937,-0.02307350750092562
1938,-0.03279900848331119
1939,-0.049944476779948274
1940,-0.042462516966648794
1941,-0.05700215801122812
1942,0.16033013115271627
1943,0.16980357748387326
1944,-0.03127829623057633
1945,-0.03394165478163574
1946,-0.06584204450107706
1947,-0.08993993653505337
1948,0.014334768816270042
1949,-0.022702533949616716
1950,-0.01070597336000607
1951,0.044686403668568526
1952,-0.04209633604912949
1953,-0.057820707650345936
1954,-0.01950926650318488
1955,0.12120893620760517
1956,-0.02808390712660089
1957,0.012123504813430898
1958,-0.0304955414654164
1959,0.16754874572816905
1960,0.17968378386877357
1961,-0.016550772192587743
1962,0.19797565545445067
1963,-0.03628203555133821
1964,-0.06877852550244022
1965,0.058358454412262985
1966,-0.01559714507022495
1967,-0.051320586677983816
1968,-0.05389878517857762
1969,-0.01174876693370783
1970,-0.04407576378268497
1971,-0.041388519198270024
1972,-0.09194702223605586
1973,-0.04674860333439569
1974,-0.029641646884569234
1975,-0.05460179725078124
1976,0.05375604384710068
1977,-0.04428017495012668
1978,-0.09109418022696374
1979,0.12198566371438063
1980,0.1813476452906537
1981,-0.057848108939163256
1982,-0.04824065916407697
1983,0.011563527076181825
1984,-0.020669149179225434
1985,-0.012435118510659501
1986,-0.01354856143120648
1987,-0.023016849198212327
1988,-0.06993988410847554
1989,0.044686403668568526
1990,-0.0487998519259452
1991,-0.03610310486385396
1992,-0.05444896073495262
1993,0.16112831858360752
1994,0.13504115693779947
1995,0.005842907693315948
1996,-0.08321649419243995
1997,-0.05840802343641952
1998,0.028041022603653404
1999,-0.046422395335828794
2000,-0.04021595273141494
2001,-0.0449599937328838
2002,0.009233123141475414
2003,0.17647206711088975
2004,0.1497765348486727
2005,-0.04128239958364776
2006,-0.01829496867714116
2007,-0.00802763232611361
2008,-0.06490987872114776
2009,-0.04869390632153281
2010,-0.03444089360143861
2011,0.13942050917384896
2012,-0.010934057140583906
2013,-0.04637945499182312
2014,0.13697942033637703
2015,-0.070529591490033
2016,0.16666346479916144
2017,0.18297454178506758
2018,0.016878496445498294
2019,-0.04416290167333927
2020,-0.061480970255997594
2021,0.001339977394609015
2022,-0.05985967254293498
2023,0.1335931547987428
2024,-0.03890295326359067
2025,0.04992594254080884
2026,0.13669567186596332
2027,0.03380754807251468
2028,-0.049365906956419514
2029,-0.02975407765856368
2030,-0.0069212243346136815
2031,0.005711024689937299
2032,-0.01757868117377154
2033,0.014043692906853386
2034,0.04649874841598115
2035,-0.033616349832593144
2036,0.1480264861631749
2037,0.006198811321600147
2038,-0.04750878024567605
2039,0.04511103901278569
2040,0.04868606254436459
2041,0.11028703204731394
2042,-0.026687081273657886
2043,-0.03279900848331119
2044,-0.02029251796105467
2045,-0.0118905100118571
2046,-0.05332900016620039
2047,0.04511103901278569
2048,0.03634125160964053
2049,-0.007487783991157949
2050,0.0015737681297007544
2051,-0.05186114559528431
2052,0.012106980139046139
2053,0.033711300113586806
2054,0.02727578192496212
2055,-0.026465358800410718
2056,-0.0404788372196228
2057,-0.04721713418382675
2058,-0.008571823104812932
2059,-0.03910140177199298
2060,-0.04464065668551501
2061,-0.05623512032290127
2062,-0.008011715404838535
2063,0.04649874841598115
2064,0.002268243254931332
2065,-0.037278468729196886
2066,-0.0825489614416012
2067,-0.05672584621895863
2068,-0.04956508033937738
2069,-0.04044455456778121
2070,-0.08613523885921534
2071,-0.05947024571446011
2072,0.04264283985382865
2073,-0.03456772958985073
2074,-0.00982703271741892
2075,-0.02967343753765057
2076,-0.015514422851671976
2077,0.017669484589475638
2078,-0.03683060691403191
2079,-0.0366339073902372
2080,-0.02784529073004159
2081,-0.04146506573396254
2082,-0.030400695028298935
2083,-0.040177794425493546
2084,-0.0598936251885486
2085,-0.046164596763214126
2086,0.15413253063014307
2087,0.005591032428315707
2088,0.14875739389888537
2089,0.1849499209540101
2090,0.007257497903962563
2091,-0.025764601778721787
2092,0.16488535013033329
2093,-0.07410765247614855
2094,0.13705973503058835
2095,-0.01791221850922576
2096,-0.05988805046814329
2097,-0.09495535823304288
2098,-0.013488352647611328
2099,-0.03919034060274738
2100,0.04511103901278569
2101,0.016878496445498294
2102,0.03539251483046962
2103,0.13068577476283066
2104,-0.04103831108531318
2105,-0.03341375258886134
2106,-0.05009649866613422
2107,-0.007717658034102804
2108,-0.027682085675463947
2109,0.005842907693315948
2110,-0.0672714983727002
2111,-0.016660016323307734
2112,-0.022415023499233473
2113,-0.01435094280778825
2114,0.12679694378432205
2115,-0.005128667995146518
2116,-0.015276787223910083
2117,-0.027032915220809774
2118,-0.021877643274671975
2119,-0.03526720955478258
2120,-0.013937870847639599
2121,0.0265571127928686
2122,-0.09159631265734475
2123,0.016224087911964797
2124,0.001813783960632089
2125,-0.0220932041662524
2126,-0.043585578997493
2127,-0.038173462178902384
2128,-0.016860750301703933
2129,-0.04025325145747407
2130,-0.002043981776834274
2131,-0.03069756331776532
2132,0.10749565164039435
2133,0.1628282901195449
2134,-0.05259521040507019
2135,-0.035139069901591664
2136,0.04704331649837444
2137,-0.030690276010929208
2138,0.12172029895024936
2139,0.10226227399678503
2140,-0.07478137973586199
2141,-0.0751921328490917
2142,-0.04693162800498846
2143,-0.05149078198163973
2144,-0.07169370181962764
2145,0.04204167662673113
2146,-0.029976594970871753
2147,0.007588398271762454
2148,-0.048210249734926866
2149,-0.044059660687739505
2150,-0.024128650408386403
2151,0.04845816492514002
2152,-0.050898729592173696
2153,-0.015398318269059507
2154,-0.07594932385937722
2155,-0.041541881383182516
2156,0.16832072389034416
2157,-0.02592484316507495
2158,-0.07207989626285245
2159,0.00017214388045867573
2160,-0.03601095403274256
2161,-0.03827507407440219
2162,-0.016653791241174984
2163,-0.03976534108552888
2164,-0.03540208589551736
2165,0.15482173727847415
2166,-0.07327229021927305
2167,-0.048237234137069616
2168,0.04511103901278569
2169,-0.04673835030026653
2170,-0.06599794352277592
2171,-0.005693683475798775
2172,0.044594570423117985
2173,0.0062749925580322325
2174,-0.023498292340776217
2175,-0.002145714045584148
2176,-0.01452362489083454
2177,-0.01013017550782824
2178,-0.027577971081990976
2179,0.12514560818902223
2180,-0.01578980358986475
2181,0.20882178028721016
2182,-0.05010959711142961
2183,-0.06111430308748686
2184,-0.04877296840198435
2185,-0.036410571892699486
2186,-0.022656846484009202
2187,-0.06058587926102835
2188,-0.048736279054881725
2189,-0.04464698120737589
2190,-0.08221414337155725
2191,0.1477051180127811
2192,-0.045488648104750694
2193,-0.03857519584547724
2194,-0.006573041078477566
2195,-0.017513376707108244
2196,0.046381146758354454
2197,-0.0404788372196228
2198,-0.04037995444095797
2199,0.13130576371607125
2200,-0.02760839307238862
2201,-0.0229789870689011
2202,-0.043373176469432895
2203,-0.004056467545711023
2204,0.16252162505795487
2205,0.050681394611765844
2206,0.1563036800303353
2207,0.16419568742414062
2208,0.0008244512471421435
2209,-0.017675370744616736
2210,-0.023731127170683628
2211,-0.020484053805106896
2212,-0.013075721631849032
2213,-0.06756069013122229
2214,0.005952309233288618
2215,-0.02307350750092562
2216,0.0033582537112613548
2217,-0.029319915044430284
2218,0.10469537511941926
2219,0.13954533698920202
2220,-0.07283296644320193
2221,-0.080385607751525
2222,0.04420283002765707
2223,-0.03937514157367005
2224,-0.03315369521784187
2225,-0.04529709178748224
2226,-0.016010797692225683
2227,-0.06010550300175846
2228,0.058358454412262985
2229,0.031453885010908726
2230,0.021125082121163673
2231,0.1309391934423849
2232,0.18021530409602507
2233,-0.07629399191360345
2234,-0.07642989556815322
2235,-0.08104757645644778
2236,0.160812233160228
2237,0.14258337274856528
2238,0.13908422756114183
2239,-0.03977178315794841
2240,0.20119564429033793
2241,-0.027682085675463947
2242,-0.047993044085119035
2243,-0.017334199317199046
2244,-0.03571833361554653
2245,-0.0886562066703197
2246,0.16543876774185895
2247,-0.015112263083116534
2248,-0.02798103109203892
2249,-0.052178498260082376
2250,0.033711300113586806
2251,-0.04955089544253045
2252,0.023673848510903234
2253,-0.04061481591546013
2254,-0.06919392224870173
2255,0.03509659594570767
2256,-0.03777515569797562
2257,-0.07303100505473177
2258,-0.0019971279080856037
2259,-0.054695849166935324
2260,0.029414846020640362
2261,-0.0624270821399977
2262,-0.1067662417887906
2263,0.03814600406109694
2264,-0.04101349414336516
2265,-0.027667063631815002
2266,-0.05638805369716437
2267,0.17782334818154644
2268,-0.049759945492416184
2269,-0.10660931308679501
2270,-0.0179650669951083
2271,-0.028193671370492064
2272,-0.06889976009486813
2273,0.15792557046648462
2274,-0.05916315155460688
2275,0.0023348918161193947
